time,place,mag,type,geometry
1.69168E+12,"126 km S of Hihifo, Tonga",4.4,earthquake,"{'type': 'Point', 'coordinates': [-173.9825, -17.0877, 107.746]}"
1.69168E+12,"135 km SSE of Ust’-Kamchatsk Staryy, Russia",4.4,earthquake,"{'type': 'Point', 'coordinates': [163.1358, 55.0727, 39.878]}"
1.69168E+12,south of the Fiji Islands,4.5,earthquake,"{'type': 'Point', 'coordinates': [-179.5414, -22.4081, 555.881]}"
1.69168E+12,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-2.7418, 83.4752, 10]}"
1.69167E+12,"98 km SSW of Türkler, Turkey",4.8,earthquake,"{'type': 'Point', 'coordinates': [31.3781, 35.7902, 36.552]}"
1.69167E+12,"12 km N of Hani, Turkey",4.3,earthquake,"{'type': 'Point', 'coordinates': [40.3602, 38.5196, 10]}"
1.69167E+12,"0 km NE of Talagutong, Philippines",4.4,earthquake,"{'type': 'Point', 'coordinates': [125.6734, 6.2704, 134.398]}"
1.69167E+12,"66 km WSW of San Juan del Sur, Nicaragua",4.2,earthquake,"{'type': 'Point', 'coordinates': [-86.3921, 10.9514, 53.132]}"
1.69166E+12,"116 km SE of Pondaguitan, Philippines",4.3,earthquake,"{'type': 'Point', 'coordinates': [126.8831, 5.5836, 81.467]}"
1.69166E+12,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-24.31, -1.2616, 10]}"
1.69166E+12,"Volcano Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [142.9344, 24.0941, 10]}"
1.69166E+12,south of the Fiji Islands,5,earthquake,"{'type': 'Point', 'coordinates': [-176.3682, -24.2774, 22.498]}"
1.69166E+12,"114 km E of Tual, Indonesia",4.6,earthquake,"{'type': 'Point', 'coordinates': [133.7809, -5.718, 10]}"
1.69165E+12,"72 km E of Biak, Indonesia",4.6,earthquake,"{'type': 'Point', 'coordinates': [136.7271, -1.2482, 24.799]}"
1.69165E+12,"21 km S of Calingasta, Argentina",4.4,earthquake,"{'type': 'Point', 'coordinates': [-69.4419, -31.5226, 116.041]}"
1.69165E+12,"117 km E of Tual, Indonesia",5.1,earthquake,"{'type': 'Point', 'coordinates': [133.8123, -5.6391, 10]}"
1.69165E+12,"20 km E of Nangan, Philippines",4.9,earthquake,"{'type': 'Point', 'coordinates': [126.3047, 6.5022, 71.051]}"
1.69165E+12,,4.4,earthquake,"{'type': 'Point', 'coordinates': [-26.9886, -55.7491, 26.837]}"
1.69165E+12,,4.9,earthquake,"{'type': 'Point', 'coordinates': [121.4877, 0.7372, 87.663]}"
1.69164E+12,"84 km SW of Leava, Wallis and Futuna",4.1,earthquake,"{'type': 'Point', 'coordinates': [-178.6747, -14.8665, 388.412]}"
1.69164E+12,,4.4,earthquake,"{'type': 'Point', 'coordinates': [-74.3061, -8.023, 137.256]}"
1.69164E+12,southern East Pacific Rise,4.6,earthquake,"{'type': 'Point', 'coordinates': [-124.8301, -55.7037, 10]}"
1.69164E+12,"83 km S of Panguna, Papua New Guinea",4.4,earthquake,"{'type': 'Point', 'coordinates': [155.4486, -7.0687, 35]}"
1.69164E+12,"Seram, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [128.8366, -3.6762, 115.858]}"
1.69164E+12,"152 km S of Sarangani, Philippines",4.7,earthquake,"{'type': 'Point', 'coordinates': [125.7234, 4.0482, 124.686]}"
1.69164E+12,"63 km N of Kresek, Indonesia",4.1,earthquake,"{'type': 'Point', 'coordinates': [106.4348, -5.561, 271.678]}"
1.69164E+12,South Sandwich Islands region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-26.8133, -55.6033, 10]}"
1.69164E+12,South Sandwich Islands region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-26.802, -55.6753, 10]}"
1.69163E+12,"36 km SSE of Ikungi, Tanzania",4.3,earthquake,"{'type': 'Point', 'coordinates': [34.8948, -5.4338, 10]}"
1.69163E+12,South Sandwich Islands region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-26.9818, -55.6462, 35]}"
1.69163E+12,"21 km E of Yilan, Taiwan",4.3,earthquake,"{'type': 'Point', 'coordinates': [121.9694, 24.7727, 96.916]}"
1.69163E+12,"143 km W of Tual, Indonesia",5.2,earthquake,"{'type': 'Point', 'coordinates': [131.4651, -5.761, 86.496]}"
1.69163E+12,"130 km NNW of The Valley, Anguilla",4.18,earthquake,"{'type': 'Point', 'coordinates': [-63.563, 19.2961, 13]}"
1.69163E+12,"141 km SSE of Sarangani, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [126.0748, 4.2838, 137.507]}"
1.69163E+12,,4,earthquake,"{'type': 'Point', 'coordinates': [137.8245, 33.0035, 335.629]}"
1.69162E+12,"119 km SSW of Sungai Penuh, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [101.1695, -3.1166, 52.426]}"
1.69162E+12,"55 km SW of Sungai Penuh, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [101.1067, -2.4641, 76.873]}"
1.69162E+12,"Java, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [107.7787, -8.8463, 25.801]}"
1.69162E+12,western Iran,4.2,earthquake,"{'type': 'Point', 'coordinates': [49.3232, 32.0874, 10]}"
1.69161E+12,"76 km W of Las Grullas Margen Derecha, Mexico",4.5,earthquake,"{'type': 'Point', 'coordinates': [-110.0928, 25.7684, 10]}"
1.69161E+12,"109 km ESE of Kokopo, Papua New Guinea",4.4,earthquake,"{'type': 'Point', 'coordinates': [153.1691, -4.7426, 63.699]}"
1.6916E+12,"137 km NE of Sarāhan, India",4.7,earthquake,"{'type': 'Point', 'coordinates': [78.602, 32.5435, 14.338]}"
1.6916E+12,"19 km NW of Sincik, Turkey",4.2,earthquake,"{'type': 'Point', 'coordinates': [38.4248, 38.1363, 10]}"
1.6916E+12,D'Entrecasteaux Islands region,4.4,earthquake,"{'type': 'Point', 'coordinates': [154.072, -9.7864, 10]}"
1.6916E+12,,4.2,earthquake,"{'type': 'Point', 'coordinates': [116.1172, -6.8075, 540.747]}"
1.69159E+12,South Sandwich Islands region,4.8,earthquake,"{'type': 'Point', 'coordinates': [-27.2631, -55.6698, 36.709]}"
1.69159E+12,Fiji region,4.2,earthquake,"{'type': 'Point', 'coordinates': [-178.729, -20.4423, 593.727]}"
1.69158E+12,off the coast of Oregon,4.1,earthquake,"{'type': 'Point', 'coordinates': [-129.1377, 43.9501, 10]}"
1.69158E+12,"92 km SSW of Masachapa, Nicaragua",4.2,earthquake,"{'type': 'Point', 'coordinates': [-86.8203, 11.0097, 10]}"
1.69158E+12,"33 km ESE of Ōhara, Japan",4.2,earthquake,"{'type': 'Point', 'coordinates': [140.7293, 35.123, 40.181]}"
1.69157E+12,"264 km WNW of Houma, Tonga",4.1,earthquake,"{'type': 'Point', 'coordinates': [-177.5738, -20.1123, 556.763]}"
1.69157E+12,"7 km NNE of Tonalá, Mexico",5.8,earthquake,"{'type': 'Point', 'coordinates': [-93.7276, 16.1516, 103]}"
1.69157E+12,"56 km W of Agat Village, Guam",5.7,earthquake,"{'type': 'Point', 'coordinates': [144.1398, 13.3986, 439]}"
1.69157E+12,"2 km ENE of Mawlaik, Myanmar",4.3,earthquake,"{'type': 'Point', 'coordinates': [94.4277, 23.6484, 125.576]}"
1.69157E+12,"30 km WNW of Villazón, Bolivia",4.9,earthquake,"{'type': 'Point', 'coordinates': [-65.8611, -21.9772, 255.221]}"
1.69156E+12,"Minahasa, Sulawesi, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [123.5166, 0.0896, 145.458]}"
1.69156E+12,"78 km WNW of Panguna, Papua New Guinea",4.3,earthquake,"{'type': 'Point', 'coordinates': [154.8243, -6.0651, 168.321]}"
1.69156E+12,"220 km E of Levuka, Fiji",4.1,earthquake,"{'type': 'Point', 'coordinates': [-178.6165, -17.8147, 564.754]}"
1.69156E+12,,4.3,earthquake,"{'type': 'Point', 'coordinates': [139.5997, 31.5673, 10]}"
1.69156E+12,"230 km E of Levuka, Fiji",4.2,earthquake,"{'type': 'Point', 'coordinates': [-178.5115, -17.9427, 582.364]}"
1.69156E+12,near the coast of central Chile,4.3,earthquake,"{'type': 'Point', 'coordinates': [-71.4044, -33.2681, 52.722]}"
1.69155E+12,"113 km WNW of Hihifo, Tonga",4.5,earthquake,"{'type': 'Point', 'coordinates': [-174.7069, -15.4259, 191.845]}"
1.69154E+12,"22 km NE of Pondaguitan, Philippines",5.3,earthquake,"{'type': 'Point', 'coordinates': [126.3305, 6.5014, 62.03]}"
1.69154E+12,south of the Fiji Islands,4.6,earthquake,"{'type': 'Point', 'coordinates': [179.8117, -25.3389, 505.8]}"
1.69154E+12,Southwest Indian Ridge,4.6,earthquake,"{'type': 'Point', 'coordinates': [60.0727, -30.5992, 10]}"
1.69154E+12,"7 km WSW of Claveria, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [121.017, 18.5904, 27.327]}"
1.69154E+12,south of the Fiji Islands,4.1,earthquake,"{'type': 'Point', 'coordinates': [178.8381, -24.3373, 542.392]}"
1.69154E+12,"27 km SSE of Ikungi, Tanzania",4.4,earthquake,"{'type': 'Point', 'coordinates': [34.8858, -5.3514, 10]}"
1.69154E+12,Tanzania,4.3,earthquake,"{'type': 'Point', 'coordinates': [34.8709, -5.3797, 10]}"
1.69153E+12,"128 km S of Unalaska, Alaska",3.7,earthquake,"{'type': 'Point', 'coordinates': [-166.8089, 52.73, 35.772]}"
1.69153E+12,"55 km S of Whites City, New Mexico",3.6,earthquake,"{'type': 'Point', 'coordinates': [-104.4081261, 31.67836631, 6.851391602]}"
1.69153E+12,Tanzania,4.5,earthquake,"{'type': 'Point', 'coordinates': [34.9861, -5.4322, 10]}"
1.69153E+12,"30 km SSW of Güiria, Venezuela",4.8,earthquake,"{'type': 'Point', 'coordinates': [-62.3573, 10.3103, 13.203]}"
1.69153E+12,"10 km SW of San Rafael del Yuma, Dominican Republic",3.96,earthquake,"{'type': 'Point', 'coordinates': [-68.7458, 18.3626, 116]}"
1.69153E+12,"23 km SE of Ikungi, Tanzania",4.8,earthquake,"{'type': 'Point', 'coordinates': [34.8895, -5.3107, 10]}"
1.69152E+12,"Maug Islands region, Northern Mariana Islands",4.2,earthquake,"{'type': 'Point', 'coordinates': [145.2222, 19.6984, 168.318]}"
1.69152E+12,"Nicobar Islands, India region",4.5,earthquake,"{'type': 'Point', 'coordinates': [93.9087, 9.0073, 10]}"
1.69152E+12,"12 km W of Cartagena, Chile",4.1,earthquake,"{'type': 'Point', 'coordinates': [-71.7363, -33.5366, 30.266]}"
1.69152E+12,"120 km NNE of Hihifo, Tonga",4.4,earthquake,"{'type': 'Point', 'coordinates': [-173.3986, -14.9366, 37.08]}"
1.69152E+12,,4.5,earthquake,"{'type': 'Point', 'coordinates': [141.7828, 32.546, 10]}"
1.69152E+12,southern Greece,4.4,earthquake,"{'type': 'Point', 'coordinates': [22.3356, 36.0635, 45.156]}"
1.69152E+12,"105 km NE of Hihifo, Tonga",6.1,earthquake,"{'type': 'Point', 'coordinates': [-173.1883, -15.2082, 42]}"
1.69152E+12,"81 km NNW of Hihifo, Tonga",4.5,earthquake,"{'type': 'Point', 'coordinates': [-173.9985, -15.241, 137.743]}"
1.69152E+12,,4.2,earthquake,"{'type': 'Point', 'coordinates': [-179.019, -31.7754, 10]}"
1.69152E+12,"203 km ENE of Kokopo, Papua New Guinea",4.2,earthquake,"{'type': 'Point', 'coordinates': [153.9048, -3.5182, 454.004]}"
1.69152E+12,"57 km SE of Onagawa Chō, Japan",4.1,earthquake,"{'type': 'Point', 'coordinates': [141.8426, 38.0293, 69.691]}"
1.69152E+12,Tanzania,4.5,earthquake,"{'type': 'Point', 'coordinates': [34.9557, -5.4097, 10]}"
1.69151E+12,South Sandwich Islands region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-26.8455, -55.6644, 17.045]}"
1.69151E+12,"39 km SSE of Ikungi, Tanzania",5.5,earthquake,"{'type': 'Point', 'coordinates': [34.9505, -5.4436, 7]}"
1.69151E+12,"southern Sumatra, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [101.9884, -4.2168, 66.983]}"
1.69151E+12,,4.2,earthquake,"{'type': 'Point', 'coordinates': [142.6938, 29.9624, 10]}"
1.6915E+12,"55 km SE of Gorontalo, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [123.386, 0.1593, 201.743]}"
1.6915E+12,"Izu Islands, Japan region",4.7,earthquake,"{'type': 'Point', 'coordinates': [141.806, 30.944, 10]}"
1.6915E+12,"129 km NNW of Pante Makasar, Timor Leste",4.1,earthquake,"{'type': 'Point', 'coordinates': [123.8713, -8.1412, 171.748]}"
1.69149E+12,"41 km N of Ishqoshim, Tajikistan",4.4,earthquake,"{'type': 'Point', 'coordinates': [71.5785, 37.0985, 116.177]}"
1.69149E+12,"81 km S of Hualien City, Taiwan",4.4,earthquake,"{'type': 'Point', 'coordinates': [121.627, 23.2401, 34.334]}"
1.69149E+12,"9 km NNE of Snoqualmie, Washington",3.83,earthquake,"{'type': 'Point', 'coordinates': [-121.7715, 47.60433333333334, 16.22]}"
1.69149E+12,"22 km NW of Litayan, Philippines",4.1,earthquake,"{'type': 'Point', 'coordinates': [123.8751, 7.4646, 595.945]}"
1.69149E+12,"52 km N of Namuac, Philippines",4.4,earthquake,"{'type': 'Point', 'coordinates': [121.1929, 19.0835, 35]}"
1.69149E+12,south of the Fiji Islands,4.3,earthquake,"{'type': 'Point', 'coordinates': [179.7247, -24.188, 531.777]}"
1.69148E+12,north of Honduras,4.8,earthquake,"{'type': 'Point', 'coordinates': [-86.0272, 16.7215, 10]}"
1.69148E+12,"75 km NE of Sanana, Indonesia",4.2,earthquake,"{'type': 'Point', 'coordinates': [126.4393, -1.5601, 10]}"
1.69147E+12,"45 km SW of Sola, Vanuatu",4.3,earthquake,"{'type': 'Point', 'coordinates': [167.2257, -14.1359, 196.092]}"
1.69147E+12,central Mid-Atlantic Ridge,4.6,earthquake,"{'type': 'Point', 'coordinates': [-29.1113, 0.6787, 10]}"
1.69147E+12,"3 km SE of Camiña, Chile",4.1,earthquake,"{'type': 'Point', 'coordinates': [-69.3993, -19.3346, 105.537]}"
1.69147E+12,Mariana Islands region,4.2,earthquake,"{'type': 'Point', 'coordinates': [143.0928, 21.566, 309.269]}"
1.69147E+12,southern Iran,4.1,earthquake,"{'type': 'Point', 'coordinates': [57.8889, 28.3977, 101.921]}"
1.69146E+12,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.9165, 30.9949, 10]}"
1.69146E+12,"49 km E of Gigmoto, Philippines",4.7,earthquake,"{'type': 'Point', 'coordinates': [124.8431, 13.6936, 10]}"
1.69146E+12,"Izu Islands, Japan region",4.9,earthquake,"{'type': 'Point', 'coordinates': [141.8681, 30.9836, 10]}"
1.69146E+12,"109 km N of San Antonio, Puerto Rico",4.31,earthquake,"{'type': 'Point', 'coordinates': [-67.203, 19.48, 21]}"
1.69146E+12,"97 km E of La Playa, Mexico",4,earthquake,"{'type': 'Point', 'coordinates': [-108.7166, 23.039, 10]}"
1.69146E+12,"163 km S of Dampit, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [112.8598, -9.6857, 35]}"
1.69145E+12,"56 km SE of Hengchun, Taiwan",4.6,earthquake,"{'type': 'Point', 'coordinates': [121.0769, 21.5972, 17.711]}"
1.69145E+12,"47 km SW of Champerico, Guatemala",4.1,earthquake,"{'type': 'Point', 'coordinates': [-92.2697, 14.0458, 35]}"
1.69145E+12,South Sandwich Islands region,5.6,earthquake,"{'type': 'Point', 'coordinates': [-27.0444, -55.7487, 13]}"
1.69145E+12,"154 km SSE of Alo, Wallis and Futuna",5,earthquake,"{'type': 'Point', 'coordinates': [-177.4341, -15.5425, 408.524]}"
1.69145E+12,"72 km SSW of Cabeza de Toro, Mexico",4.1,earthquake,"{'type': 'Point', 'coordinates': [-94.146, 15.3871, 54.899]}"
1.69144E+12,"39 km ENE of Mawlaik, Myanmar",4.3,earthquake,"{'type': 'Point', 'coordinates': [94.78, 23.7427, 109.02]}"
1.69144E+12,,4.4,earthquake,"{'type': 'Point', 'coordinates': [147.2186, -5.6108, 151.748]}"
1.69144E+12,"21 km SSE of Los Chiles, Costa Rica",4.3,earthquake,"{'type': 'Point', 'coordinates': [-84.6521, 10.8531, 163.316]}"
1.69144E+12,"276 km WNW of Longyearbyen, Svalbard and Jan Mayen",4.3,earthquake,"{'type': 'Point', 'coordinates': [3.9498, 79.1875, 10]}"
1.69143E+12,South Sandwich Islands region,4.1,earthquake,"{'type': 'Point', 'coordinates': [-25.5249, -59.2966, 35]}"
1.69143E+12,South Sandwich Islands region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-26.6422, -55.5657, 10]}"
1.69143E+12,"42 km N of Hanmer Springs, New Zealand",4,earthquake,"{'type': 'Point', 'coordinates': [172.7981, -42.1337, 61.969]}"
1.69143E+12,"240 km NW of Tobelo, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [126.7837, 3.5213, 51.728]}"
1.69143E+12,"90 km SSW of Sand Point, Alaska",3.6,earthquake,"{'type': 'Point', 'coordinates': [-160.8527, 54.5492, 35]}"
1.69142E+12,"28 km SW of Ashkāsham, Afghanistan",4.2,earthquake,"{'type': 'Point', 'coordinates': [71.3131, 36.4929, 98.143]}"
1.69142E+12,"Izu Islands, Japan region",4.4,earthquake,"{'type': 'Point', 'coordinates': [142.4763, 31.6463, 10]}"
1.69142E+12,"126 km WSW of Adak, Alaska",3.7,earthquake,"{'type': 'Point', 'coordinates': [-178.2175, 51.3127, 42.217]}"
1.69141E+12,,4.6,earthquake,"{'type': 'Point', 'coordinates': [171.0653, -23.4252, 10]}"
1.69141E+12,"99 km SSW of La Libertad, El Salvador",4.7,earthquake,"{'type': 'Point', 'coordinates': [-89.5753, 12.6197, 10]}"
1.69141E+12,South Sandwich Islands region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-27.0218, -55.5512, 10]}"
1.69141E+12,Southwest Indian Ridge,4.3,earthquake,"{'type': 'Point', 'coordinates': [59.243, -30.6578, 10]}"
1.69141E+12,"84 km NE of Yigo Village, Guam",4.3,earthquake,"{'type': 'Point', 'coordinates': [145.3811, 14.1316, 118.384]}"
1.69141E+12,"266 km ESE of Tadine, New Caledonia",4.4,earthquake,"{'type': 'Point', 'coordinates': [170.3568, -22.2343, 18.25]}"
1.69141E+12,,4.9,earthquake,"{'type': 'Point', 'coordinates': [-177.6292, -32.5654, 10]}"
1.69141E+12,south of the Fiji Islands,4.3,earthquake,"{'type': 'Point', 'coordinates': [-177.1526, -25.2538, 116.907]}"
1.6914E+12,"167 km WSW of Kotabumi, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [103.576, -5.5932, 45.064]}"
1.6914E+12,"120 km ENE of Hasaki, Japan",4.6,earthquake,"{'type': 'Point', 'coordinates': [142.0975, 36.0856, 27.985]}"
1.6914E+12,,4.3,earthquake,"{'type': 'Point', 'coordinates': [36.018, 36.0569, 10]}"
1.6914E+12,"101 km ENE of Bitung, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [125.9571, 1.8342, 10]}"
1.69139E+12,"294 km W of Houma, Tonga",4.1,earthquake,"{'type': 'Point', 'coordinates': [-178.1288, -20.9935, 573.065]}"
1.69139E+12,"295 km SSE of Port Blair, India",4.5,earthquake,"{'type': 'Point', 'coordinates': [93.6252, 9.1429, 10]}"
1.69139E+12,"293 km SSE of Port Blair, India",5,earthquake,"{'type': 'Point', 'coordinates': [93.7124, 9.1915, 10]}"
1.69139E+12,"53 km S of Kangding, China",4.6,earthquake,"{'type': 'Point', 'coordinates': [101.8824, 29.5203, 10]}"
1.69138E+12,"89 km SSW of Modisi, Indonesia",4.1,earthquake,"{'type': 'Point', 'coordinates': [124.1793, -0.3126, 91.741]}"
1.69138E+12,South Sandwich Islands region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-24.8151, -55.858, 10]}"
1.69138E+12,"113 km E of Tomioka, Japan",4.5,earthquake,"{'type': 'Point', 'coordinates': [142.2874, 37.2351, 27.888]}"
1.69138E+12,"115 km SW of Sarangani, Philippines",4,earthquake,"{'type': 'Point', 'coordinates': [124.7343, 4.6543, 286.702]}"
1.69138E+12,"123 km WNW of Tamarindo, Costa Rica",4.8,earthquake,"{'type': 'Point', 'coordinates': [-86.9232, 10.6042, 10]}"
1.69138E+12,"178 km NW of Tobelo, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [126.7678, 2.7525, 35]}"
1.69138E+12,"156 km NW of Neiafu, Tonga",4.3,earthquake,"{'type': 'Point', 'coordinates': [-175.0968, -17.7229, 228.753]}"
1.69138E+12,"128 km SSE of Lata, Solomon Islands",4.1,earthquake,"{'type': 'Point', 'coordinates': [166.4358, -11.7054, 173.824]}"
1.69137E+12,Molucca Sea,4.2,earthquake,"{'type': 'Point', 'coordinates': [126.912, 2.901, 35]}"
1.69137E+12,"52 km NE of Lae, Papua New Guinea",4.4,earthquake,"{'type': 'Point', 'coordinates': [147.274, -6.3431, 58.591]}"
1.69137E+12,"23 km W of Ashkāsham, Afghanistan",4.1,earthquake,"{'type': 'Point', 'coordinates': [71.272, 36.6988, 192.596]}"
1.69137E+12,South Sandwich Islands region,4.2,earthquake,"{'type': 'Point', 'coordinates': [-27.0378, -55.6262, 10]}"
1.69137E+12,Mid-Indian Ridge,4.5,earthquake,"{'type': 'Point', 'coordinates': [78.0248, -37.0251, 10]}"
1.69137E+12,,4.6,earthquake,"{'type': 'Point', 'coordinates': [148.9028, 45.7526, 150.707]}"
1.69137E+12,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-27.1936, -55.69, 42.882]}"
1.69137E+12,"31 km SSE of Khorugh, Tajikistan",4.4,earthquake,"{'type': 'Point', 'coordinates': [71.746, 37.2546, 114.539]}"
1.69137E+12,South Sandwich Islands region,5.4,earthquake,"{'type': 'Point', 'coordinates': [-27.2008, -55.7362, 15.487]}"
1.69136E+12,Panama-Costa Rica border region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-82.9402, 8.2993, 27.441]}"
1.69136E+12,south of the Fiji Islands,4.2,earthquake,"{'type': 'Point', 'coordinates': [-179.7515, -23.2389, 559.365]}"
1.69136E+12,"96 km W of El Aguilar, Argentina",4,earthquake,"{'type': 'Point', 'coordinates': [-66.6194, -23.1445, 202.947]}"
1.69136E+12,"146 km SSW of Muncar, Indonesia",4.2,earthquake,"{'type': 'Point', 'coordinates': [114.0347, -9.725, 41.676]}"
1.69136E+12,"135 km SE of Atka, Alaska",4.5,earthquake,"{'type': 'Point', 'coordinates': [-172.7419, 51.3755, 18.01]}"
1.69136E+12,"Volcano Islands, Japan region",4.2,earthquake,"{'type': 'Point', 'coordinates': [141.3617, 25.0706, 197.754]}"
1.69135E+12,"157 km E of McCarthy, Alaska",4.8,earthquake,"{'type': 'Point', 'coordinates': [-139.9737, 61.3461, 2.963]}"
1.69135E+12,"139 km S of Muncar, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [114.1105, -9.6748, 41.807]}"
1.69135E+12,"185 km S of Al Ghayz̧ah, Yemen",4.4,earthquake,"{'type': 'Point', 'coordinates': [51.8676, 14.5578, 10]}"
1.69135E+12,"139 km S of Muncar, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [114.2165, -9.6865, 43.84]}"
1.69135E+12,"141 km SSW of Muncar, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [114.0638, -9.6864, 42.764]}"
1.69135E+12,northern Mid-Atlantic Ridge,4.3,earthquake,"{'type': 'Point', 'coordinates': [-31.8129, 52.2597, 10]}"
1.69135E+12,"23 km NNW of Güiria, Venezuela",4.3,earthquake,"{'type': 'Point', 'coordinates': [-62.359, 10.7782, 90.49]}"
1.69135E+12,"41 km E of Nishinoomote, Japan",4.5,earthquake,"{'type': 'Point', 'coordinates': [131.4285, 30.6787, 10]}"
1.69135E+12,"46 km E of Nishinoomote, Japan",4.9,earthquake,"{'type': 'Point', 'coordinates': [131.4857, 30.7684, 10]}"
1.69135E+12,"21 km NNE of Labuan Lombok, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [116.7424, -8.322, 10]}"
1.69135E+12,"38 km E of Nishinoomote, Japan",5.5,earthquake,"{'type': 'Point', 'coordinates': [131.4022, 30.7578, 12.851]}"
1.69134E+12,"33 km NNE of Labuan Lombok, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [116.7872, -8.225, 10]}"
1.69134E+12,,4.3,earthquake,"{'type': 'Point', 'coordinates': [-86.7409, 11.01, 10]}"
1.69134E+12,South Sandwich Islands region,4.2,earthquake,"{'type': 'Point', 'coordinates': [-26.4522, -56.3368, 50.644]}"
1.69134E+12,South Sandwich Islands region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-27.3641, -55.8866, 46.774]}"
1.69134E+12,South Sandwich Islands region,4.9,earthquake,"{'type': 'Point', 'coordinates': [-27.1902, -55.7327, 35.938]}"
1.69133E+12,"142 km E of Fangale’ounga, Tonga",4.5,earthquake,"{'type': 'Point', 'coordinates': [-172.9799, -19.5463, 10]}"
1.69133E+12,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-18.347, 67.8551, 10]}"
1.69133E+12,South Sandwich Islands region,5.2,earthquake,"{'type': 'Point', 'coordinates': [-26.9503, -55.6352, 21.427]}"
1.69133E+12,"157 km N of Siglufjörður, Iceland",4.2,earthquake,"{'type': 'Point', 'coordinates': [-18.4129, 67.5526, 10]}"
1.69133E+12,,5.7,earthquake,"{'type': 'Point', 'coordinates': [-27.106, -55.7055, 12]}"
1.69133E+12,"55 km N of Yigo Village, Guam",4.4,earthquake,"{'type': 'Point', 'coordinates': [144.7952, 14.029, 164.447]}"
1.69133E+12,"38 km SSE of Jurm, Afghanistan",5.1,earthquake,"{'type': 'Point', 'coordinates': [70.9379, 36.5314, 85.167]}"
1.69133E+12,"95 km SSW of Muncar, Indonesia",4.3,earthquake,"{'type': 'Point', 'coordinates': [114.0683, -9.2595, 74.213]}"
1.69133E+12,Fiji region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-178.3593, -21.6355, 415.592]}"
1.69132E+12,,4.6,earthquake,"{'type': 'Point', 'coordinates': [-26.6069, -56.3895, 35]}"
1.69132E+12,southeast of the Loyalty Islands,4.3,earthquake,"{'type': 'Point', 'coordinates': [171.2553, -23.3852, 10]}"
1.69132E+12,southern East Pacific Rise,4.5,earthquake,"{'type': 'Point', 'coordinates': [-113.3688, -20.6472, 10]}"
1.69132E+12,"11 km N of Cepitá, Colombia",4.3,earthquake,"{'type': 'Point', 'coordinates': [-72.9948, 6.8571, 151.542]}"
1.69132E+12,"52 km NW of Poso, Indonesia",4.8,earthquake,"{'type': 'Point', 'coordinates': [120.4428, -1.0339, 10]}"
1.69132E+12,"49 km ESE of Palu, Indonesia",5.3,earthquake,"{'type': 'Point', 'coordinates': [120.281, -1.0804, 10]}"
1.69132E+12,"299 km SSE of Port Blair, India",4.4,earthquake,"{'type': 'Point', 'coordinates': [93.8337, 9.1768, 10]}"
1.69131E+12,Alaska Peninsula,3.6,earthquake,"{'type': 'Point', 'coordinates': [-155.3181, 56.5911, 42.6]}"
1.69131E+12,"251 km E of Levuka, Fiji",4,earthquake,"{'type': 'Point', 'coordinates': [-178.3374, -17.7242, 552.11]}"
1.69131E+12,southern East Pacific Rise,4.8,earthquake,"{'type': 'Point', 'coordinates': [-113.3409, -20.6096, 10]}"
1.69131E+12,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-25.6703, -56.1265, 10]}"
