time,place,mag,type,geometry
1696346057171,,4.5,earthquake,"{'type': 'Point', 'coordinates': [140.0672, 29.8003, 10]}"
1696343944441,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [139.9884, 29.7657, 10]}"
1696343596554,"New Ireland region, Papua New Guinea",4.1,earthquake,"{'type': 'Point', 'coordinates': [153.6225, -4.3412, 105.542]}"
1696342138814,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [139.9608, 29.7854, 10]}"
1696341537109,"Izu Islands, Japan region",4.4,earthquake,"{'type': 'Point', 'coordinates': [139.7531, 29.7769, 10]}"
1696341184726,"254 km ESE of Sarangani, Philippines",5.1,earthquake,"{'type': 'Point', 'coordinates': [127.5947, 4.5477, 82.879]}"
1696340923004,,4.5,earthquake,"{'type': 'Point', 'coordinates': [139.9591, 29.8219, 10]}"
1696340843983,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [139.9783, 29.7637, 10]}"
1696340340864,"Izu Islands, Japan region",4.6,earthquake,"{'type': 'Point', 'coordinates': [140.0971, 29.849, 10]}"
1696339251362,"60 km SSE of Karakenja, Tajikistan",4.5,earthquake,"{'type': 'Point', 'coordinates': [71.7468, 38.7152, 10]}"
1696339231571,"46 km SE of Karakenja, Tajikistan",4.6,earthquake,"{'type': 'Point', 'coordinates': [71.8269, 38.8846, 8.506]}"
1696336348498,"Izu Islands, Japan region",4.6,earthquake,"{'type': 'Point', 'coordinates': [140.2261, 30.3766, 10]}"
1696333998172,"39 km NE of Dipayal, Nepal",4.5,earthquake,"{'type': 'Point', 'coordinates': [81.1899, 29.5407, 10]}"
1696333084361,"Izu Islands, Japan region",6.0,earthquake,"{'type': 'Point', 'coordinates': [140.0172, 29.9189, 10]}"
1696332851158,Nepal,4.8,earthquake,"{'type': 'Point', 'coordinates': [81.2593, 29.5702, 10]}"
1696330748800,"41 km S of Jurm, Afghanistan",4.4,earthquake,"{'type': 'Point', 'coordinates': [70.8737, 36.4956, 188.04]}"
1696326357726,"Bonin Islands, Japan region",4.3,earthquake,"{'type': 'Point', 'coordinates': [139.4423, 27.9526, 504.719]}"
1696324864291,"40 km NE of Dipayal, Nepal",5.7,earthquake,"{'type': 'Point', 'coordinates': [81.253, 29.4987, 20.134]}"
1696323352451,,4.9,earthquake,"{'type': 'Point', 'coordinates': [81.2337, 29.5526, 19.109]}"
1696321759789,"Izu Islands, Japan region",5.0,earthquake,"{'type': 'Point', 'coordinates': [140.063, 29.8945, 10]}"
1696316001144,off the coast of Ecuador,4.4,earthquake,"{'type': 'Point', 'coordinates': [-84.7407, 1.6125, 10]}"
1696314827242,"149 km E of Kokopo, Papua New Guinea",4.2,earthquake,"{'type': 'Point', 'coordinates': [153.6099, -4.4099, 107.064]}"
1696312648657,,4.1,earthquake,"{'type': 'Point', 'coordinates': [45.8706, 34.5893, 10]}"
1696308380507,"128 km E of Kokopo, Papua New Guinea",4.7,earthquake,"{'type': 'Point', 'coordinates': [153.4219, -4.4663, 113.396]}"
1696306463372,"124 km S of Teluk Dalam, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [97.8754, -0.5476, 10]}"
1696302028439,"214 km NNE of Saga, China",4.2,earthquake,"{'type': 'Point', 'coordinates': [86.2831, 31.0265, 10]}"
1696298177955,"158 km E of Kokopo, Papua New Guinea",5.7,earthquake,"{'type': 'Point', 'coordinates': [153.6892, -4.5206, 86]}"
1696289987882,,4.4,earthquake,"{'type': 'Point', 'coordinates': [179.8645, -32.585, 216.262]}"
1696289673862,"149 km E of Shikotan, Russia",4.6,earthquake,"{'type': 'Point', 'coordinates': [148.5795, 43.8384, 10]}"
1696282209495,"2 km NE of Magsalangi, Philippines",4.9,earthquake,"{'type': 'Point', 'coordinates': [123.5808, 12.1968, 10]}"
1696280688141,"95 km NW of Quirihue, Chile",4.4,earthquake,"{'type': 'Point', 'coordinates': [-73.4018, -35.7804, 22.98]}"
1696280348659,"172 km SE of Pondaguitan, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [127.0887, 5.0938, 66.819]}"
1696280293435,Mariana Islands region,4.2,earthquake,"{'type': 'Point', 'coordinates': [143.4266, 21.5983, 270.656]}"
1696280166862,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [139.9674, 29.6708, 10]}"
1696276727540,"64 km WNW of Pante Makasar, Timor Leste",4.1,earthquake,"{'type': 'Point', 'coordinates': [123.8871, -8.8855, 77.916]}"
1696276248406,"Pagan region, Northern Mariana Islands",3.8,earthquake,"{'type': 'Point', 'coordinates': [145.6124, 18.642, 204.579]}"
1696275311336,"Izu Islands, Japan region",4.2,earthquake,"{'type': 'Point', 'coordinates': [140.0605, 29.6941, 10]}"
1696274254596,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [140.1587, 29.8521, 11.806]}"
1696271941013,"46 km SSE of Karakenja, Tajikistan",4.5,earthquake,"{'type': 'Point', 'coordinates': [71.7467, 38.8568, 10]}"
1696267597665,"181 km WSW of Nabire, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [134.0406, -4.0908, 10]}"
1696266442034,"Izu Islands, Japan region",4.3,earthquake,"{'type': 'Point', 'coordinates': [140.0773, 29.9492, 10]}"
1696265150014,"126 km SSE of Kuril’sk, Russia",4.5,earthquake,"{'type': 'Point', 'coordinates': [148.7299, 44.2683, 48.542]}"
1696264229487,"287 km SSE of Katsuura, Japan",4.6,earthquake,"{'type': 'Point', 'coordinates': [141.728, 32.8324, 10]}"
1696263890719,"73 km SSW of Ollagüe, Chile",4.5,earthquake,"{'type': 'Point', 'coordinates': [-68.4872, -21.8549, 122.324]}"
1696261385515,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [140.1011, 29.7173, 10]}"
1696258444741,"26 km WSW of José María Morelos, Mexico",4.4,earthquake,"{'type': 'Point', 'coordinates': [-105.4214, 19.596, 10]}"
1696256970012,"28 km SE of Sarupathar, India",4.4,earthquake,"{'type': 'Point', 'coordinates': [97.0376, 26.0535, 10]}"
1696256277029,"Izu Islands, Japan region",5.0,earthquake,"{'type': 'Point', 'coordinates': [140.0454, 29.8135, 10]}"
1696255419650,"52 km SSE of Karakenja, Tajikistan",5.3,earthquake,"{'type': 'Point', 'coordinates': [71.6977, 38.7862, 13.494]}"
1696254494939,"Izu Islands, Japan region",4.6,earthquake,"{'type': 'Point', 'coordinates': [140.1828, 29.8275, 10]}"
1696253184406,"11 km ENE of Imaichi, Japan",4.4,earthquake,"{'type': 'Point', 'coordinates': [139.8078, 36.7431, 123.868]}"
1696252507927,"Izu Islands, Japan region",4.6,earthquake,"{'type': 'Point', 'coordinates': [139.9758, 29.8074, 10]}"
1696250716096,"24 km S of Goālpāra, India",5.4,earthquake,"{'type': 'Point', 'coordinates': [90.6152, 25.9591, 10]}"
1696249570746,"176 km WSW of Nabire, Indonesia",4.5,earthquake,"{'type': 'Point', 'coordinates': [134.0686, -4.0495, 10]}"
1696249376093,"Izu Islands, Japan region",4.3,earthquake,"{'type': 'Point', 'coordinates': [139.9831, 29.7679, 10]}"
1696241082600,"Fox Islands, Aleutian Islands, Alaska",4.3,earthquake,"{'type': 'Point', 'coordinates': [-166.7089, 53.0274, 10]}"
1696237117835,"196 km WSW of Nabire, Indonesia",5.1,earthquake,"{'type': 'Point', 'coordinates': [133.9772, -4.2586, 10]}"
1696236391194,"Izu Islands, Japan region",4.7,earthquake,"{'type': 'Point', 'coordinates': [142.0565, 31.0611, 10]}"
1696235399499,"Izu Islands, Japan region",4.6,earthquake,"{'type': 'Point', 'coordinates': [140.0035, 29.8931, 10]}"
1696235385005,"3 km SW of Grude, Bosnia and Herzegovina",4.5,earthquake,"{'type': 'Point', 'coordinates': [17.388, 43.3474, 10]}"
1696228099058,,5.0,earthquake,"{'type': 'Point', 'coordinates': [129.9244, -6.8156, 89.923]}"
1696224858944,Fiji region,4.6,earthquake,"{'type': 'Point', 'coordinates': [-178.7686, -20.8347, 593.558]}"
1696221685767,"29 km SE of Zhaotong, China",4.3,earthquake,"{'type': 'Point', 'coordinates': [103.9152, 27.1139, 10]}"
1696216882285,"16 km NE of Hermleigh, Texas",3.6,earthquake,"{'type': 'Point', 'coordinates': [-100.655, 32.758, 3.8394]}"
1696216357215,,4.5,earthquake,"{'type': 'Point', 'coordinates': [140.0361, 29.8093, 10]}"
1696214023168,,5.0,earthquake,"{'type': 'Point', 'coordinates': [142.6196, 28.787, 10]}"
1696212370466,,5.2,earthquake,"{'type': 'Point', 'coordinates': [-30.1204, -57.0756, 10]}"
1696208629045,"43 km W of Vallenar, Chile",4.0,earthquake,"{'type': 'Point', 'coordinates': [-71.1935, -28.6409, 35]}"
1696207756156,off the coast of Oregon,4.7,earthquake,"{'type': 'Point', 'coordinates': [-128.2235, 43.7392, 10]}"
1696200868850,"Mindanao, Philippines",4.6,earthquake,"{'type': 'Point', 'coordinates': [126.5759, 8.0368, 85.399]}"
1696200269910,"231 km ENE of Levuka, Fiji",4.5,earthquake,"{'type': 'Point', 'coordinates': [-178.6453, -17.3118, 549.168]}"
1696200139522,"12 km ESE of Riosucio, Colombia",4.4,earthquake,"{'type': 'Point', 'coordinates': [-77.0063, 7.4182, 44.668]}"
1696198388482,"52 km WNW of San Antonio de los Cobres, Argentina",4.4,earthquake,"{'type': 'Point', 'coordinates': [-66.7942, -24.0277, 198.015]}"
1696190918747,"273 km WNW of Houma, Tonga",4.3,earthquake,"{'type': 'Point', 'coordinates': [-177.7532, -20.2765, 507.05]}"
1696190434163,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [140.0822, 29.6119, 10]}"
1696190028274,"Izu Islands, Japan region",4.3,earthquake,"{'type': 'Point', 'coordinates': [141.9348, 30.8743, 10]}"
1696188576760,"4 km S of Petrolia, CA",3.61,earthquake,"{'type': 'Point', 'coordinates': [-124.2905, 40.2915, 9.59]}"
1696188331237,"Izu Islands, Japan region",4.3,earthquake,"{'type': 'Point', 'coordinates': [139.9444, 29.6805, 10]}"
1696187393642,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [140.04, 29.7712, 10]}"
1696174889620,"3 km S of Petrolia, CA",4.09,earthquake,"{'type': 'Point', 'coordinates': [-124.287, 40.2951667, 9.8]}"
1696169772651,"Western Sichuan, China",4.5,earthquake,"{'type': 'Point', 'coordinates': [100.525, 31.776, 10]}"
1696164854813,"9 km ENE of Hihifo, Tonga",4.9,earthquake,"{'type': 'Point', 'coordinates': [-173.7096, -15.9295, 77.851]}"
1696160823720,"272 km N of Qamdo, China",4.4,earthquake,"{'type': 'Point', 'coordinates': [97.3781, 33.5818, 10]}"
1696160050118,"276 km N of Qamdo, China",4.3,earthquake,"{'type': 'Point', 'coordinates': [97.321, 33.6217, 10]}"
1696155946575,"New Guinea, Papua New Guinea",4.6,earthquake,"{'type': 'Point', 'coordinates': [143.1703, -4.2196, 86.8]}"
1696153609383,south of the Fiji Islands,4.6,earthquake,"{'type': 'Point', 'coordinates': [-179.9802, -24.6477, 485.858]}"
1696152870697,South Sandwich Islands region,4.5,earthquake,"{'type': 'Point', 'coordinates': [-30.1032, -57.0451, 10]}"
1696144955542,Southeastern Alaska,3.6,earthquake,"{'type': 'Point', 'coordinates': [-136.9015, 59.1866, 8.2]}"
1696142225510,northern Mid-Atlantic Ridge,4.7,earthquake,"{'type': 'Point', 'coordinates': [-28.9416, 43.6977, 10]}"
1696134350848,"41 km NE of Onagawa Chō, Japan",4.6,earthquake,"{'type': 'Point', 'coordinates': [141.8163, 38.6796, 60.588]}"
1696133061612,"113 km ESE of Pangai, Tonga",4.9,earthquake,"{'type': 'Point', 'coordinates': [-173.4047, -20.3051, 10]}"
1696132824239,"12 km S of Cicurug, Indonesia",5.3,earthquake,"{'type': 'Point', 'coordinates': [106.7908, -6.8967, 109.859]}"
1696129410334,"84 km ESE of Katsuren-haebaru, Japan",4.5,earthquake,"{'type': 'Point', 'coordinates': [128.6285, 25.9941, 10]}"
1696128006963,"297 km W of Houma, Tonga",4.3,earthquake,"{'type': 'Point', 'coordinates': [-178.1538, -21.4128, 384.244]}"
1696127698084,Mid-Indian Ridge,4.4,earthquake,"{'type': 'Point', 'coordinates': [66.4056, -11.3432, 10]}"
1696124722074,"48 km SE of Atico, Peru",4.5,earthquake,"{'type': 'Point', 'coordinates': [-73.3057, -16.5209, 64.423]}"
1696119520630,"265 km S of Kencong, Indonesia",4.7,earthquake,"{'type': 'Point', 'coordinates': [113.1033, -10.6668, 10]}"
1696116634813,"42 km E of Kokopo, Papua New Guinea",4.8,earthquake,"{'type': 'Point', 'coordinates': [152.6499, -4.4108, 108.55]}"
1696111521844,"Izu Islands, Japan region",4.4,earthquake,"{'type': 'Point', 'coordinates': [141.894, 30.7595, 10]}"
1696109408917,Kyrgyzstan,4.1,earthquake,"{'type': 'Point', 'coordinates': [77.164, 42.1062, 10]}"
1696109319369,"75 km NNE of Ollagüe, Chile",4.4,earthquake,"{'type': 'Point', 'coordinates': [-67.9427, -20.6116, 170.99]}"
1696107396407,"30 km SSW of Negara, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [114.562, -8.6239, 112.987]}"
1696106200862,"172 km WNW of Malango, Solomon Islands",4.6,earthquake,"{'type': 'Point', 'coordinates': [158.28, -9.0631, 10]}"
1696105440222,"138 km SW of Aitape, Papua New Guinea",4.1,earthquake,"{'type': 'Point', 'coordinates': [141.4765, -4.0308, 92.303]}"
1696101245566,"37 km SW of Hihifo, Tonga",4.6,earthquake,"{'type': 'Point', 'coordinates': [-174.029, -16.2105, 111.669]}"
1696097340859,"143 km E of Yamada, Japan",4.4,earthquake,"{'type': 'Point', 'coordinates': [143.6192, 39.5327, 25.877]}"
1696096404907,"79 km WNW of La Ligua, Chile",4.2,earthquake,"{'type': 'Point', 'coordinates': [-72.0091, -32.183, 27.892]}"
1696095846856,"90 km W of San Antonio, Chile",4.3,earthquake,"{'type': 'Point', 'coordinates': [-72.5712, -33.7054, 16.332]}"
1696095718500,"Izu Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.8277, 30.8061, 10]}"
1696094207830,"17 km WSW of Ferndale, CA",4.22,earthquake,"{'type': 'Point', 'coordinates': [-124.4385, 40.501, 29.09]}"
1696091803820,"117 km W of Petrolia, CA",3.74,earthquake,"{'type': 'Point', 'coordinates': [-125.6611667, 40.366, 10]}"
1696090605775,"Seram, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [129.6417, -2.8724, 10]}"
1696087586760,"3 km SW of Ferndale, CA",4.65,earthquake,"{'type': 'Point', 'coordinates': [-124.2886667, 40.5588333, 17.88]}"
1696077997985,"4 km NE of Igüeña, Spain",4.0,earthquake,"{'type': 'Point', 'coordinates': [-6.2477, 42.7609, 10]}"
1696068482028,"234 km S of ‘Ohonua, Tonga",4.8,earthquake,"{'type': 'Point', 'coordinates': [-174.7848, -23.4573, 10]}"
1696066732834,"5 km E of Kálymnos, Greece",4.1,earthquake,"{'type': 'Point', 'coordinates': [27.0467, 36.947, 9.248]}"
1696064268081,"off the east coast of the Kamchatka Peninsula, Russia",4.0,earthquake,"{'type': 'Point', 'coordinates': [163.0468, 54.8293, 10]}"
1696062617828,"33 km W of Ashkāsham, Afghanistan",4.2,earthquake,"{'type': 'Point', 'coordinates': [71.1605, 36.7147, 221.278]}"
1696061061474,"59 km WSW of Oukaïmedene, Morocco",4.0,earthquake,"{'type': 'Point', 'coordinates': [-8.4088, 30.9522, 10]}"
1696055623391,"260 km SSW of Pelabuhanratu, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [105.4816, -9.0912, 10]}"
1696054241697,,4.9,earthquake,"{'type': 'Point', 'coordinates': [171.6477, -22.4929, 86.374]}"
1696054089606,,4.7,earthquake,"{'type': 'Point', 'coordinates': [-26.6428, -60.8206, 10]}"
1696050847087,"66 km W of San Antonio de los Cobres, Argentina",4.4,earthquake,"{'type': 'Point', 'coordinates': [-66.9736, -24.1541, 176.152]}"
1696043244541,"15 km SE of Rikubetsu, Japan",4.4,earthquake,"{'type': 'Point', 'coordinates': [143.8979, 43.3862, 10]}"
1696039663682,"124 km WSW of Ternate, Indonesia",4.4,earthquake,"{'type': 'Point', 'coordinates': [126.2962, 0.5359, 42.746]}"
1696036861275,"70 km WNW of San Antonio de los Cobres, Argentina",4.4,earthquake,"{'type': 'Point', 'coordinates': [-66.9607, -23.9876, 230.762]}"
1696033919568,west of Macquarie Island,5.8,earthquake,"{'type': 'Point', 'coordinates': [140.1552, -52.8294, 10]}"
1696033407869,west of Macquarie Island,4.3,earthquake,"{'type': 'Point', 'coordinates': [140.4843, -52.7382, 10]}"
1696033296680,"116 km NNE of Punta Cana, Dominican Republic",3.68,earthquake,"{'type': 'Point', 'coordinates': [-67.9178, 19.5295, 34]}"
1696031700302,"70 km SSW of Sarangani, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [125.1348, 4.8524, 10]}"
1696028305166,Fiji region,4.7,earthquake,"{'type': 'Point', 'coordinates': [-178.4723, -19.3382, 591.828]}"
1696026969765,South Sandwich Islands region,5.2,earthquake,"{'type': 'Point', 'coordinates': [-25.4644, -57.9667, 35]}"
1696018652996,,4.2,earthquake,"{'type': 'Point', 'coordinates': [-63.763, 60.5835, 10]}"
1696014344458,"Azores Islands, Portugal",5.2,earthquake,"{'type': 'Point', 'coordinates': [-30.2176, 38.4, 9.438]}"
1696011661877,"Volcano Islands, Japan region",4.8,earthquake,"{'type': 'Point', 'coordinates': [143.1469, 23.0866, 59.67]}"
1696006296778,"296 km ENE of Alotau, Papua New Guinea",5.2,earthquake,"{'type': 'Point', 'coordinates': [152.7704, -8.9321, 10]}"
1696002313654,,4.4,earthquake,"{'type': 'Point', 'coordinates': [-175.0084, -17.6979, 219.373]}"
1696002297268,,4.6,earthquake,"{'type': 'Point', 'coordinates': [144.1529, 40.0602, 10]}"
1696001551646,"14 km SSE of Santiago Quiavicuzas, Mexico",4.5,earthquake,"{'type': 'Point', 'coordinates': [-95.6851, 16.7372, 10]}"
1696001031107,"Fox Islands, Aleutian Islands, Alaska",4.2,earthquake,"{'type': 'Point', 'coordinates': [-170.1608, 51.1258, 35]}"
1695996069178,"154 km WNW of Sola, Vanuatu",4.4,earthquake,"{'type': 'Point', 'coordinates': [166.3561, -13.1134, 35]}"
1695993326998,"62 km SSE of Adak, Alaska",3.6,earthquake,"{'type': 'Point', 'coordinates': [-176.1557, 51.3923, 35]}"
1695990352560,"45 km W of Bojnūrd, Iran",4.4,earthquake,"{'type': 'Point', 'coordinates': [56.8228, 37.5392, 10]}"
1695988538688,"Near the coast of Atacama, Chile",4.1,earthquake,"{'type': 'Point', 'coordinates': [-71.4828, -27.7201, 14.446]}"
1695987672706,"147 km NNE of Agats, Indonesia",4.0,earthquake,"{'type': 'Point', 'coordinates': [138.4761, -4.2536, 130.04]}"
1695977882750,"62 km SE of Alo, Wallis and Futuna",4.6,earthquake,"{'type': 'Point', 'coordinates': [-177.7457, -14.7471, 371.94]}"
1695974291928,"8 km NNE of Santa Lucía, Peru",4.3,earthquake,"{'type': 'Point', 'coordinates': [-70.5701, -15.6287, 204.04]}"
1695974272190,"16 km WSW of Hanawa, Japan",4.5,earthquake,"{'type': 'Point', 'coordinates': [140.2425, 36.8907, 115.995]}"
1695973256773,"100 km WSW of Adak, Alaska",3.7,earthquake,"{'type': 'Point', 'coordinates': [-177.9796, 51.5333, 81.659]}"
1695965983958,"30 km WSW of Ollagüe, Chile",4.2,earthquake,"{'type': 'Point', 'coordinates': [-68.5404, -21.2897, 106.712]}"
1695962542951,Indian Ocean Triple Junction,4.5,earthquake,"{'type': 'Point', 'coordinates': [65.9826, -27.4451, 10]}"
1695958911793,"7 km NE of Tonalá, Mexico",4.5,earthquake,"{'type': 'Point', 'coordinates': [-93.6999, 16.1318, 112.097]}"
1695955599623,"Volcano Islands, Japan region",4.5,earthquake,"{'type': 'Point', 'coordinates': [141.4032, 25.6199, 10]}"
1695952458358,"64 km WNW of Ollagüe, Chile",4.2,earthquake,"{'type': 'Point', 'coordinates': [-68.841, -21.0437, 108.152]}"
1695952397797,,5.0,earthquake,"{'type': 'Point', 'coordinates': [152.8158, -5.2209, 39.063]}"
1695951584087,"277 km E of Levuka, Fiji",4.3,earthquake,"{'type': 'Point', 'coordinates': [-178.0632, -17.9494, 461.429]}"
1695950377008,"108 km ESE of Kokopo, Papua New Guinea",5.5,earthquake,"{'type': 'Point', 'coordinates': [153.2187, -4.5674, 57.201]}"
1695947950062,"124 km ESE of San Ignacio, Philippines",4.4,earthquake,"{'type': 'Point', 'coordinates': [127.4795, 6.5934, 10]}"
1695947127623,Djibouti region,4.4,earthquake,"{'type': 'Point', 'coordinates': [43.1156, 11.7873, 10]}"
1695947052666,"297 km W of Houma, Tonga",4.3,earthquake,"{'type': 'Point', 'coordinates': [-178.1306, -20.7879, 623.316]}"
1695946475949,"112 km SSE of Kokopo, Papua New Guinea",4.7,earthquake,"{'type': 'Point', 'coordinates': [152.7435, -5.2457, 35]}"
1695946338510,"84 km NNE of Cruz Bay, U.S. Virgin Islands",3.72,earthquake,"{'type': 'Point', 'coordinates': [-64.3628, 18.9705, 20]}"
1695945956188,Mariana Islands region,4.2,earthquake,"{'type': 'Point', 'coordinates': [144.4935, 21.1034, 186.195]}"
1695943668651,,4.9,earthquake,"{'type': 'Point', 'coordinates': [-177.9564, -19.315, 595.604]}"
1695942944377,Davis Strait,4.1,earthquake,"{'type': 'Point', 'coordinates': [-59.4933, 61.3131, 10]}"
1695942464120,South Sandwich Islands region,4.3,earthquake,"{'type': 'Point', 'coordinates': [-22.296, -57.6372, 10]}"
1695935520370,"114 km SSE of Kokopo, Papua New Guinea",4.6,earthquake,"{'type': 'Point', 'coordinates': [152.7318, -5.2707, 31.327]}"
1695930378256,near the coast of Guatemala,4.6,earthquake,"{'type': 'Point', 'coordinates': [-90.218, 13.253, 66.62]}"
1695930316693,"24 km SSW of Finschhafen, Papua New Guinea",4.9,earthquake,"{'type': 'Point', 'coordinates': [147.7702, -6.7701, 65.404]}"
1695930217174,"50 km NW of Kandrian, Papua New Guinea",5.0,earthquake,"{'type': 'Point', 'coordinates': [149.1913, -5.9177, 92.416]}"
1695929944083,,4.5,earthquake,"{'type': 'Point', 'coordinates': [152.9143, -5.3769, 10]}"
1695928926560,Tajikistan,4.0,earthquake,"{'type': 'Point', 'coordinates': [72.5538, 37.9959, 126.654]}"
1695928874859,"New Britain region, Papua New Guinea",5.7,earthquake,"{'type': 'Point', 'coordinates': [152.8231, -5.2534, 27]}"
1695925152329,Fiji region,4.4,earthquake,"{'type': 'Point', 'coordinates': [-177.6025, -19.2072, 553.432]}"
1695922806746,"117 km SSE of Kuril’sk, Russia",5.8,earthquake,"{'type': 'Point', 'coordinates': [148.666, 44.3307, 28.908]}"
1695922003694,"68 km ENE of Alugan, Philippines",4.7,earthquake,"{'type': 'Point', 'coordinates': [126.0155, 12.5402, 10]}"
1695920784480,"25 km ENE of Bacolod, Philippines",4.9,earthquake,"{'type': 'Point', 'coordinates': [126.5086, 9.0178, 26.783]}"
1695912026208,"60 km E of Luganville, Vanuatu",6.1,earthquake,"{'type': 'Point', 'coordinates': [167.7222, -15.5835, 127.473]}"
1695911388043,"37 km NE of Anamizu, Japan",4.5,earthquake,"{'type': 'Point', 'coordinates': [137.2433, 37.4327, 10]}"
1695909645712,,4.9,earthquake,"{'type': 'Point', 'coordinates': [130.1077, -6.3468, 173.15]}"
1695902700343,"6 km SSE of Monte Plata, Dominican Republic",4.2,earthquake,"{'type': 'Point', 'coordinates': [-69.756, 18.7596, 103.215]}"
1695900373010,Virgin Islands,3.6,earthquake,"{'type': 'Point', 'coordinates': [-64.3293, 18.7913, 35]}"
1695899804404,Banda Sea,4.6,earthquake,"{'type': 'Point', 'coordinates': [129.6119, -6.594, 153.495]}"
1695891940098,"112 km SE of Sanana, Indonesia",4.9,earthquake,"{'type': 'Point', 'coordinates': [126.5447, -2.9004, 9.199]}"
1695884232377,"20 km SE of Antofagasta, Chile",4.2,earthquake,"{'type': 'Point', 'coordinates': [-70.2462, -23.7829, 67.08]}"
1695882484373,"9 km S of San Lorenzo de Esmeraldas, Ecuador",4.1,earthquake,"{'type': 'Point', 'coordinates': [-78.823, 1.1982, 52.807]}"
1695880391904,"8 km E of Djibouti, Djibouti",4.6,earthquake,"{'type': 'Point', 'coordinates': [43.2248, 11.5766, 9.795]}"
1695880065500,"136 km N of Suárez, Puerto Rico",3.62,earthquake,"{'type': 'Point', 'coordinates': [-65.6818, 19.6526, 76]}"
1695873360797,"47 km SW of Singkil, Indonesia",4.6,earthquake,"{'type': 'Point', 'coordinates': [97.4814, 1.9903, 50.637]}"
1695871905910,"7 km NNE of Bacuag, Philippines",4.5,earthquake,"{'type': 'Point', 'coordinates': [125.6695, 9.6651, 50.762]}"
1695870538140,south of the Fiji Islands,4.5,earthquake,"{'type': 'Point', 'coordinates': [-176.4313, -23.8011, 99.1]}"
1695865413077,"97 km NNE of Hihifo, Tonga",5.0,earthquake,"{'type': 'Point', 'coordinates': [-173.458, -15.1407, 16.067]}"
1695864224754,"50 km WSW of Atiquipa, Peru",4.4,earthquake,"{'type': 'Point', 'coordinates': [-74.7846, -16.0047, 40.54]}"
1695864125506,Djibouti region,4.6,earthquake,"{'type': 'Point', 'coordinates': [43.1605, 11.7134, 10.727]}"
1695862705236,Carlsberg Ridge,4.5,earthquake,"{'type': 'Point', 'coordinates': [66.3959, 2.4131, 10]}"
1695860753768,,4.5,earthquake,"{'type': 'Point', 'coordinates': [66.403, 2.6844, 10]}"
1695860040235,,4.9,earthquake,"{'type': 'Point', 'coordinates': [-26.1368, 0.7436, 10]}"
1695859681368,Carlsberg Ridge,4.7,earthquake,"{'type': 'Point', 'coordinates': [66.4425, 2.6365, 10]}"
1695859144387,,4.5,earthquake,"{'type': 'Point', 'coordinates': [-82.7707, 4.9975, 10]}"
1695859127604,"139 km N of Lae, Papua New Guinea",4.0,earthquake,"{'type': 'Point', 'coordinates': [147.0735, -5.4639, 178.394]}"
1695858404280,,4.0,earthquake,"{'type': 'Point', 'coordinates': [94.6666, 29.7208, 10]}"
1695858190324,south of the Fiji Islands,4.5,earthquake,"{'type': 'Point', 'coordinates': [-179.4585, -22.2103, 571.321]}"
1695855758442,,4.0,earthquake,"{'type': 'Point', 'coordinates': [-66.5898, -21.4801, 234.7]}"
1695855298229,"237 km E of Levuka, Fiji",4.3,earthquake,"{'type': 'Point', 'coordinates': [-178.4461, -17.9448, 590.166]}"
1695853977497,"60 km NNW of Masohi, Indonesia",4.6,earthquake,"{'type': 'Point', 'coordinates': [128.8134, -2.7703, 10]}"
1695844821390,"6 km NNW of Walker, CA",3.6,earthquake,"{'type': 'Point', 'coordinates': [-119.5118333, 38.558, 4.58]}"
1695841159833,"223 km E of Lospalos, Timor Leste",4.2,earthquake,"{'type': 'Point', 'coordinates': [129.0028, -8.228, 10]}"
1695837640586,"295 km ESE of Levuka, Fiji",4.8,earthquake,"{'type': 'Point', 'coordinates': [-178.0347, -18.9362, 613.082]}"
1695836841700,off the west coast of northern Sumatra,5.4,earthquake,"{'type': 'Point', 'coordinates': [93.1233, 0.874, 10]}"
1695836256260,Pacific-Antarctic Ridge,5.6,earthquake,"{'type': 'Point', 'coordinates': [-134.9653, -53.4853, 10]}"
1695831322217,"9 km WSW of Amahai, Indonesia",5.0,earthquake,"{'type': 'Point', 'coordinates': [128.8414, -3.3735, 33.157]}"
