Id,Year,Month,Day,Hour,Minute,Second,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Injuries,Damage ($Mil),Houses Destroyed
5530,1999,8,31,8,10,49.5,TURKEY,TURKEY:  IZMIT,40.711,29.949,10,5.2,,1,166,,
5531,1999,9,7,11,56,49.3,GREECE,GREECE:  ATHENS,38.119,23.605,10,6,9,143,1600,4200,53000
5533,1999,9,13,11,55,28.1,TURKEY,TURKEY:  ADAPAZARI-GOLUCK-KOCAELI,40.709,30.045,13,5.8,,7,422,,
5535,1999,9,20,17,47,18.4,TAIWAN,"TAIWAN:  NANTOU, TAICHUNG, TAIZHONG",23.834,120.813,25,7.6,10,2297,8700,14000,8200
5536,1999,9,25,23,52,48.6,TAIWAN,TAIWAN:  CENTRAL,23.738,121.158,17,6.5,,,,,
5537,1999,9,30,16,31,15.6,MEXICO,MEXICO:  OAXACA,16.059,-96.931,61,7.5,8,35,215,164.8,
5538,1999,10,16,9,46,44.1,USA,"CALIFORNIA:  LUDLOW, LANDERS, TWENTYNINE PALMS",34.594,-116.271,,7.2,7,,4,,
5539,1999,10,22,2,18,58.5,TAIWAN,TAIWAN:  CHIA-I,23.445,120.506,33,5.9,6,1,254,0.786,15
5540,1999,10,31,13,27,42.4,PERU,"PERU:  CHUSCHI, CANGALLo, HUANCAPI",-13.64,-74.43,62,4.4,,,30,,210
5541,1999,11,1,13,25,16.5,CHINA,CHINA:  SHANXI:  NORTHEASTERN,39.899,113.983,10,5.3,,,4,44,6000
5542,1999,11,11,14,41,25.6,TURKEY,"TURKEY:  ADAPAZARI, KOCEALI, GOLCUK",40.744,30.266,22,5.7,,2,171,,
5543,1999,11,12,16,57,19.5,TURKEY,"TURKEY:  BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",40.758,31.161,10,7.2,9,894,4948,1000,
5544,1999,11,24,16,40,21.2,CHINA,CHINA:  YUNNAN PROVINCE:  CHENGJIANG,24.589,102.872,33,4.6,,1,5,,90
5545,1999,11,26,13,21,15.5,VANUATU,VANUATU ISLANDS:  PENTECOST,-16.423,168.214,33,7.5,,5,100,,
5546,1999,11,29,4,10,40.9,CHINA,CHINA:  NORTHEASTERN:  SANJIANFANG,40.459,122.889,10,5,,,,,160
5547,1999,12,3,17,6,54.7,TURKEY,"TURKEY:  GORESKEN, ERZURUM PROVINCE",40.358,42.346,19,5.7,,1,6,,
